id_person,Season,classifica,Category,league_nam,team_name,team_id,F_P_G,F_C_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G
16543,2000,AAA,MiLB,International,Indianapolis,2000_International_Indianapolis,0,0,4,1,123,0,0,0,0,0
16951,1962,AAA,MiLB,American Association,Indianapolis,1962_AmericanAssociation_Indianapolis,0,0,0,106,0,0,0,0,0,0
16951,1963,AAA,MiLB,International,Indianapolis,1963_International_Indianapolis,0,0,0,88,0,0,0,0,0,0
16984,1967,AAA,MiLB,Pacific Coast,Indianapolis,1967_PacificCoast_Indianapolis,0,0,0,0,1,0,0,0,0,0
16995,2012,AAA,MiLB,International,Indianapolis,2012_International_Indianapolis,0,0,3,13,35,2,8,8,0,0
17275,2009,AAA,MiLB,International,Indianapolis,2009_International_Indianapolis,34,0,0,0,0,0,0,0,0,0
17275,2010,AAA,MiLB,International,Indianapolis,2010_International_Indianapolis,31,0,0,0,0,0,1,0,0,1
17416,1993,AAA,MiLB,American Association,Indianapolis,1993_AmericanAssociation_Indianapolis,0,37,10,0,0,0,2,0,0,0
17576,1977,AAA,MiLB,American Association,Indianapolis,1977_AmericanAssociation_Indianapolis,0,0,0,0,0,131,0,0,0,0
17576,1978,AAA,MiLB,American Association,Indianapolis,1978_AmericanAssociation_Indianapolis,0,0,0,0,0,133,0,0,0,0
17576,1979,AAA,MiLB,American Association,Indianapolis,1979_AmericanAssociation_Indianapolis,0,0,0,0,0,136,0,0,0,0
17588,1993,AAA,MiLB,American Association,Indianapolis,1993_AmericanAssociation_Indianapolis,0,61,7,0,0,0,0,0,0,0
17588,1995,AAA,MiLB,American Association,Indianapolis,1995_AmericanAssociation_Indianapolis,0,87,0,0,0,0,0,0,0,0
17752,2014,AAA,MiLB,International,Indianapolis,2014_International_Indianapolis,0,0,111,0,0,0,0,0,0,0
17869,1965,AAA,MiLB,Pacific Coast,Indianapolis,1965_PacificCoast_Indianapolis,57,0,0,0,0,0,0,0,0,0
17869,1967,AAA,MiLB,Pacific Coast,Indianapolis,1967_PacificCoast_Indianapolis,6,0,0,0,0,0,0,0,0,0
17892,1993,AAA,MiLB,American Association,Indianapolis,1993_AmericanAssociation_Indianapolis,3,0,0,0,0,0,0,0,0,0
17892,1995,AAA,MiLB,American Association,Indianapolis,1995_AmericanAssociation_Indianapolis,36,0,0,0,0,0,0,0,0,0
17896,1988,AAA,MiLB,American Association,Indianapolis,1988_AmericanAssociation_Indianapolis,0,4,0,0,0,0,0,0,0,0
18219,2010,AAA,MiLB,International,Indianapolis,2010_International_Indianapolis,1,0,0,0,0,0,0,0,0,0
18220,2012,AAA,MiLB,International,Indianapolis,2012_International_Indianapolis,0,0,0,72,15,12,2,2,0,0
18245,1998,AAA,MiLB,International,Indianapolis,1998_International_Indianapolis,0,0,68,0,0,0,20,14,0,7
18345,1982,AAA,MiLB,American Association,Indianapolis,1982_AmericanAssociation_Indianapolis,0,36,0,0,0,0,0,0,0,0
18345,1985,AAA,MiLB,American Association,Indianapolis,1985_AmericanAssociation_Indianapolis,0,44,0,0,0,0,0,0,0,0
18384,1993,AAA,MiLB,American Association,Indianapolis,1993_AmericanAssociation_Indianapolis,0,0,0,0,0,0,1,0,0,0
18485,1968,AAA,MiLB,Pacific Coast,Indianapolis,1968_PacificCoast_Indianapolis,6,0,0,0,0,0,0,0,0,0
18616,1989,AAA,MiLB,American Association,Indianapolis,1989_AmericanAssociation_Indianapolis,9,0,0,0,0,0,0,0,0,0
18892,1991,AAA,MiLB,American Association,Indianapolis,1991_AmericanAssociation_Indianapolis,0,0,0,0,0,0,16,0,0,0
18946,1985,AAA,MiLB,American Association,Indianapolis,1985_AmericanAssociation_Indianapolis,18,0,0,0,0,0,0,0,0,0
18946,1986,AAA,MiLB,American Association,Indianapolis,1986_AmericanAssociation_Indianapolis,4,0,0,0,0,0,0,0,0,0
18946,1988,AAA,MiLB,American Association,Indianapolis,1988_AmericanAssociation_Indianapolis,3,0,0,0,0,0,0,0,0,0
19043,1967,AAA,MiLB,Pacific Coast,Indianapolis,1967_PacificCoast_Indianapolis,0,0,0,12,10,13,49,0,0,0
19157,1962,AAA,MiLB,American Association,Indianapolis,1962_AmericanAssociation_Indianapolis,26,0,0,0,0,0,0,0,0,0
19157,1963,AAA,MiLB,International,Indianapolis,1963_International_Indianapolis,20,0,0,0,0,0,0,0,0,0
19304,1991,AAA,MiLB,American Association,Indianapolis,1991_AmericanAssociation_Indianapolis,44,0,0,0,0,0,0,0,0,0
19304,1992,AAA,MiLB,American Association,Indianapolis,1992_AmericanAssociation_Indianapolis,8,0,0,0,0,0,0,0,0,0
19331,2005,AAA,MiLB,International,Indianapolis,2005_International_Indianapolis,6,0,0,0,0,0,0,0,0,0
19339,1987,AAA,MiLB,American Association,Indianapolis,1987_AmericanAssociation_Indianapolis,2,0,0,0,0,0,0,0,0,0
19339,1991,AAA,MiLB,American Association,Indianapolis,1991_AmericanAssociation_Indianapolis,5,0,0,0,0,0,0,0,0,0
19339,1997,AAA,MiLB,American Association,Indianapolis,1997_AmericanAssociation_Indianapolis,27,0,0,0,0,0,0,0,0,0
19342,2015,AAA,MiLB,International,Indianapolis,2015_International_Indianapolis,0,0,1,0,0,0,0,0,0,0
19517,1969,AAA,MiLB,American Association,Indianapolis,1969_AmericanAssociation_Indianapolis,3,0,0,0,0,0,0,0,0,0
19517,1970,AAA,MiLB,American Association,Indianapolis,1970_AmericanAssociation_Indianapolis,48,0,0,0,0,0,0,0,0,0
19602,1995,AAA,MiLB,American Association,Indianapolis,1995_AmericanAssociation_Indianapolis,0,52,7,0,2,0,32,3,0,30
19613,1985,AAA,MiLB,American Association,Indianapolis,1985_AmericanAssociation_Indianapolis,42,0,0,0,0,0,0,0,0,0
19709,1999,AAA,MiLB,International,Indianapolis,1999_International_Indianapolis,5,0,0,0,0,0,0,0,0,0
19945,1993,AAA,MiLB,American Association,Indianapolis,1993_AmericanAssociation_Indianapolis,5,0,0,0,0,0,0,0,0,0
20056,1971,AAA,MiLB,American Association,Indianapolis,1971_AmericanAssociation_Indianapolis,0,0,2,40,30,3,0,0,0,0
20069,2000,AAA,MiLB,International,Indianapolis,2000_International_Indianapolis,0,0,64,0,0,0,33,33,0,0
20111,1960,AAA,MiLB,American Association,Indianapolis,1960_AmericanAssociation_Indianapolis,0,0,0,0,0,0,0,0,0,0
20156,2006,AAA,MiLB,International,Indianapolis,2006_International_Indianapolis,0,0,0,0,2,0,0,0,0,0
20220,1979,AAA,MiLB,American Association,Indianapolis,1979_AmericanAssociation_Indianapolis,0,0,0,0,0,0,96,0,0,0
20614,1990,AAA,MiLB,American Association,Indianapolis,1990_AmericanAssociation_Indianapolis,23,0,0,0,0,0,0,0,0,0
20614,1991,AAA,MiLB,American Association,Indianapolis,1991_AmericanAssociation_Indianapolis,11,0,0,0,0,0,0,0,0,0
20631,1982,AAA,MiLB,American Association,Indianapolis,1982_AmericanAssociation_Indianapolis,34,0,0,0,0,0,0,0,0,0
20631,1983,AAA,MiLB,American Association,Indianapolis,1983_AmericanAssociation_Indianapolis,5,0,0,0,0,0,0,0,0,0
20660,1974,AAA,MiLB,American Association,Indianapolis,1974_AmericanAssociation_Indianapolis,0,0,91,0,0,0,0,0,0,0
20660,1975,AAA,MiLB,American Association,Indianapolis,1975_AmericanAssociation_Indianapolis,0,0,117,0,0,0,0,0,0,0
20660,1976,AAA,MiLB,American Association,Indianapolis,1976_AmericanAssociation_Indianapolis,0,0,120,0,0,0,0,0,0,0
20660,1977,AAA,MiLB,American Association,Indianapolis,1977_AmericanAssociation_Indianapolis,0,1,125,0,0,0,0,0,0,0
20751,1991,AAA,MiLB,American Association,Indianapolis,1991_AmericanAssociation_Indianapolis,0,0,0,0,0,0,14,0,0,0
20775,1969,AAA,MiLB,American Association,Indianapolis,1969_AmericanAssociation_Indianapolis,0,0,0,13,0,5,0,0,0,0
20959,1998,AAA,MiLB,International,Indianapolis,1998_International_Indianapolis,0,18,0,0,0,0,0,0,0,0
21099,2009,AAA,MiLB,International,Indianapolis,2009_International_Indianapolis,0,6,1,0,0,0,0,0,0,0
21099,2011,AAA,MiLB,International,Indianapolis,2011_International_Indianapolis,0,7,0,0,0,0,0,0,0,0
21099,2012,AAA,MiLB,International,Indianapolis,2012_International_Indianapolis,0,2,0,0,0,0,0,0,0,0
21123,1995,AAA,MiLB,American Association,Indianapolis,1995_AmericanAssociation_Indianapolis,0,0,0,0,0,0,78,0,78,0
21123,1996,AAA,MiLB,American Association,Indianapolis,1996_AmericanAssociation_Indianapolis,0,0,0,0,0,0,113,13,86,18
21123,1998,AAA,MiLB,International,Indianapolis,1998_International_Indianapolis,0,0,0,0,0,0,62,5,57,0
21128,1975,AAA,MiLB,American Association,Indianapolis,1975_AmericanAssociation_Indianapolis,45,0,0,0,0,0,0,0,0,0
21128,1976,AAA,MiLB,American Association,Indianapolis,1976_AmericanAssociation_Indianapolis,54,0,0,0,0,0,0,0,0,0
21128,1977,AAA,MiLB,American Association,Indianapolis,1977_AmericanAssociation_Indianapolis,29,0,0,0,0,0,0,0,0,0
21143,2010,AAA,MiLB,International,Indianapolis,2010_International_Indianapolis,0,0,0,0,0,0,31,1,0,30
21166,1992,AAA,MiLB,American Association,Indianapolis,1992_AmericanAssociation_Indianapolis,0,0,0,0,0,0,55,0,0,0
21187,1960,AAA,MiLB,American Association,Indianapolis,1960_AmericanAssociation_Indianapolis,12,0,0,0,0,0,0,0,0,0
21230,1984,AAA,MiLB,American Association,Indianapolis,1984_AmericanAssociation_Indianapolis,0,0,0,92,4,0,0,0,0,0
21256,1994,AAA,MiLB,American Association,Indianapolis,1994_AmericanAssociation_Indianapolis,50,0,0,0,0,0,0,0,0,0
21256,1995,AAA,MiLB,American Association,Indianapolis,1995_AmericanAssociation_Indianapolis,2,0,0,0,0,0,0,0,0,0
21361,1963,AAA,MiLB,International,Indianapolis,1963_International_Indianapolis,0,0,0,0,0,0,0,0,0,0
21559,1984,AAA,MiLB,American Association,Indianapolis,1984_AmericanAssociation_Indianapolis,22,0,0,0,0,0,0,0,0,0
21559,1988,AAA,MiLB,American Association,Indianapolis,1988_AmericanAssociation_Indianapolis,8,0,0,0,0,0,0,0,0,0
21559,1989,AAA,MiLB,American Association,Indianapolis,1989_AmericanAssociation_Indianapolis,5,0,0,0,0,0,0,0,0,0
21724,2010,AAA,MiLB,International,Indianapolis,2010_International_Indianapolis,0,0,0,0,62,0,0,0,0,0
21724,2011,AAA,MiLB,International,Indianapolis,2011_International_Indianapolis,0,0,0,0,31,0,0,0,0,0
21807,2011,AAA,MiLB,International,Indianapolis,2011_International_Indianapolis,0,0,0,0,0,0,126,1,122,3
21807,2012,AAA,MiLB,International,Indianapolis,2012_International_Indianapolis,0,0,0,0,0,0,67,50,17,1
21807,2015,AAA,MiLB,International,Indianapolis,2015_International_Indianapolis,0,0,0,0,0,0,103,5,96,2
21845,1980,AAA,MiLB,American Association,Indianapolis,1980_AmericanAssociation_Indianapolis,29,0,0,0,0,0,0,0,0,0
21845,1981,AAA,MiLB,American Association,Indianapolis,1981_AmericanAssociation_Indianapolis,27,0,0,0,0,0,0,0,0,0
21885,2005,AAA,MiLB,International,Indianapolis,2005_International_Indianapolis,0,0,0,18,3,26,14,3,4,8
21956,2007,AAA,MiLB,International,Indianapolis,2007_International_Indianapolis,6,0,0,0,0,0,0,0,0,0
22063,1984,AAA,MiLB,American Association,Indianapolis,1984_AmericanAssociation_Indianapolis,0,0,37,4,0,0,52,0,0,0
22063,1985,AAA,MiLB,American Association,Indianapolis,1985_AmericanAssociation_Indianapolis,0,0,12,3,0,0,76,0,0,0
22063,1986,AAA,MiLB,American Association,Indianapolis,1986_AmericanAssociation_Indianapolis,0,0,20,0,0,0,8,0,0,0
22063,1990,AAA,MiLB,American Association,Indianapolis,1990_AmericanAssociation_Indianapolis,0,0,9,0,0,0,0,0,0,0
22116,1976,AAA,MiLB,American Association,Indianapolis,1976_AmericanAssociation_Indianapolis,0,84,11,0,3,0,4,0,0,0
22116,1978,AAA,MiLB,American Association,Indianapolis,1978_AmericanAssociation_Indianapolis,0,15,2,1,2,0,0,0,0,0
22166,1990,AAA,MiLB,American Association,Indianapolis,1990_AmericanAssociation_Indianapolis,41,0,0,0,0,0,0,0,0,0
22428,2000,AAA,MiLB,International,Indianapolis,2000_International_Indianapolis,0,0,0,2,0,1,0,0,0,0
22428,2001,AAA,MiLB,International,Indianapolis,2001_International_Indianapolis,0,0,0,122,5,4,0,0,0,0
22449,1963,AAA,MiLB,International,Indianapolis,1963_International_Indianapolis,0,0,0,0,0,44,0,0,0,0
22449,1964,AAA,MiLB,Pacific Coast,Indianapolis,1964_PacificCoast_Indianapolis,0,0,0,0,18,0,0,0,0,0
22544,1994,AAA,MiLB,American Association,Indianapolis,1994_AmericanAssociation_Indianapolis,36,0,0,0,0,0,0,0,0,0
22573,1995,AAA,MiLB,American Association,Indianapolis,1995_AmericanAssociation_Indianapolis,3,0,0,0,0,0,0,0,0,0
22573,1998,AAA,MiLB,International,Indianapolis,1998_International_Indianapolis,19,0,0,0,0,0,0,0,0,0
22967,2016,AAA,MiLB,International,Indianapolis,2016_International_Indianapolis,3,0,0,0,0,0,0,0,0,0
23010,1997,AAA,MiLB,American Association,Indianapolis,1997_AmericanAssociation_Indianapolis,0,2,0,0,0,0,0,0,0,0
23368,1999,AAA,MiLB,International,Indianapolis,1999_International_Indianapolis,24,0,0,0,0,0,0,0,0,0
23392,1984,AAA,MiLB,American Association,Indianapolis,1984_AmericanAssociation_Indianapolis,0,0,0,9,0,3,41,0,0,0
23821,1966,AAA,MiLB,Pacific Coast,Indianapolis,1966_PacificCoast_Indianapolis,47,0,0,0,0,0,0,0,0,0
23821,1967,AAA,MiLB,Pacific Coast,Indianapolis,1967_PacificCoast_Indianapolis,10,0,0,0,0,0,0,0,0,0
23856,2010,AAA,MiLB,International,Indianapolis,2010_International_Indianapolis,0,0,0,0,0,31,0,0,0,0
23856,2011,AAA,MiLB,International,Indianapolis,2011_International_Indianapolis,0,0,0,18,1,46,6,6,0,0
23947,1999,AAA,MiLB,International,Indianapolis,1999_International_Indianapolis,23,0,0,0,0,0,0,0,0,0
24089,2008,AAA,MiLB,International,Indianapolis,2008_International_Indianapolis,33,0,0,0,0,0,0,0,0,0
24089,2009,AAA,MiLB,International,Indianapolis,2009_International_Indianapolis,10,0,0,0,0,0,0,0,0,0
24097,2005,AAA,MiLB,International,Indianapolis,2005_International_Indianapolis,57,0,0,0,0,0,0,0,0,0
24155,2007,AAA,MiLB,International,Indianapolis,2007_International_Indianapolis,0,0,0,1,0,0,0,0,0,0
24542,2011,AAA,MiLB,International,Indianapolis,2011_International_Indianapolis,32,0,0,0,0,0,0,0,0,0
24542,2012,AAA,MiLB,International,Indianapolis,2012_International_Indianapolis,21,0,0,0,0,0,0,0,0,0
24553,2012,AAA,MiLB,International,Indianapolis,2012_International_Indianapolis,41,0,0,1,0,0,0,0,0,0
24578,2005,AAA,MiLB,International,Indianapolis,2005_International_Indianapolis,52,0,0,0,0,0,0,0,0,0
24578,2006,AAA,MiLB,International,Indianapolis,2006_International_Indianapolis,28,0,0,0,0,0,0,0,0,0
24600,2009,AAA,MiLB,International,Indianapolis,2009_International_Indianapolis,0,6,10,0,12,0,3,3,0,0
24706,1991,AAA,MiLB,American Association,Indianapolis,1991_AmericanAssociation_Indianapolis,2,0,0,0,0,0,0,0,0,0
24706,1992,AAA,MiLB,American Association,Indianapolis,1992_AmericanAssociation_Indianapolis,15,0,0,0,0,0,0,0,0,0
24754,2001,AAA,MiLB,International,Indianapolis,2001_International_Indianapolis,35,0,0,0,0,0,0,0,0,0
25020,2000,AAA,MiLB,International,Indianapolis,2000_International_Indianapolis,0,0,0,0,0,0,56,7,17,37
25020,2001,AAA,MiLB,International,Indianapolis,2001_International_Indianapolis,0,0,0,0,0,0,30,0,11,20
25020,2002,AAA,MiLB,International,Indianapolis,2002_International_Indianapolis,0,0,0,0,0,0,74,39,29,8
25117,2000,AAA,MiLB,International,Indianapolis,2000_International_Indianapolis,6,0,0,0,0,0,0,0,0,0
25179,1984,AAA,MiLB,American Association,Indianapolis,1984_AmericanAssociation_Indianapolis,0,0,0,0,0,0,2,0,0,0
25283,1996,AAA,MiLB,American Association,Indianapolis,1996_AmericanAssociation_Indianapolis,22,0,0,0,0,0,0,0,0,0
25390,1961,AAA,MiLB,American Association,Indianapolis,1961_AmericanAssociation_Indianapolis,0,0,0,0,0,0,0,0,0,0
25566,2005,AAA,MiLB,International,Indianapolis,2005_International_Indianapolis,24,0,0,0,0,0,0,0,0,0
25943,2010,AAA,MiLB,International,Indianapolis,2010_International_Indianapolis,0,0,0,69,0,20,0,0,0,0
25943,2011,AAA,MiLB,International,Indianapolis,2011_International_Indianapolis,0,0,0,32,13,18,0,0,0,0
25943,2012,AAA,MiLB,International,Indianapolis,2012_International_Indianapolis,0,0,0,30,22,4,0,0,0,0
25960,2011,AAA,MiLB,International,Indianapolis,2011_International_Indianapolis,2,0,0,0,0,0,0,0,0,0
26135,1999,AAA,MiLB,International,Indianapolis,1999_International_Indianapolis,0,0,1,0,0,0,22,9,6,11
26533,1967,AAA,MiLB,Pacific Coast,Indianapolis,1967_PacificCoast_Indianapolis,22,0,0,0,0,0,0,0,0,0
26859,2013,AAA,MiLB,International,Indianapolis,2013_International_Indianapolis,0,7,0,0,0,0,0,0,0,0
26868,1984,AAA,MiLB,American Association,Indianapolis,1984_AmericanAssociation_Indianapolis,0,0,0,17,14,4,5,0,0,0
26868,1985,AAA,MiLB,American Association,Indianapolis,1985_AmericanAssociation_Indianapolis,0,0,0,81,0,6,0,0,0,0
27103,2011,AAA,MiLB,International,Indianapolis,2011_International_Indianapolis,40,0,0,0,0,0,0,0,0,0
27103,2012,AAA,MiLB,International,Indianapolis,2012_International_Indianapolis,54,0,0,0,0,0,0,0,0,0
27379,1986,AAA,MiLB,American Association,Indianapolis,1986_AmericanAssociation_Indianapolis,0,0,15,0,0,0,105,0,0,0
27379,1987,AAA,MiLB,American Association,Indianapolis,1987_AmericanAssociation_Indianapolis,0,0,13,0,0,0,72,0,0,0
27379,1988,AAA,MiLB,American Association,Indianapolis,1988_AmericanAssociation_Indianapolis,0,0,1,0,0,0,130,0,0,0
27379,1989,AAA,MiLB,American Association,Indianapolis,1989_AmericanAssociation_Indianapolis,0,0,4,0,0,0,12,0,0,0
27416,2004,AAA,MiLB,International,Indianapolis,2004_International_Indianapolis,37,0,0,0,0,0,0,0,0,0
27437,1964,AAA,MiLB,Pacific Coast,Indianapolis,1964_PacificCoast_Indianapolis,0,68,0,0,0,0,0,0,0,0
27517,2001,AAA,MiLB,International,Indianapolis,2001_International_Indianapolis,3,0,0,0,0,0,0,0,0,0
27580,1962,AAA,MiLB,American Association,Indianapolis,1962_AmericanAssociation_Indianapolis,0,0,10,0,0,0,124,0,0,0
27580,1963,AAA,MiLB,International,Indianapolis,1963_International_Indianapolis,0,0,30,0,0,0,102,0,0,0
27580,1964,AAA,MiLB,Pacific Coast,Indianapolis,1964_PacificCoast_Indianapolis,0,0,0,0,11,0,60,0,0,0
27624,1982,AAA,MiLB,American Association,Indianapolis,1982_AmericanAssociation_Indianapolis,0,0,0,80,0,11,0,0,0,0
27624,1983,AAA,MiLB,American Association,Indianapolis,1983_AmericanAssociation_Indianapolis,0,0,0,109,0,0,0,0,0,0
27624,1984,AAA,MiLB,American Association,Indianapolis,1984_AmericanAssociation_Indianapolis,0,0,0,7,14,1,0,0,0,0
27702,1997,AAA,MiLB,American Association,Indianapolis,1997_AmericanAssociation_Indianapolis,4,0,0,0,0,0,0,0,0,0
27702,1998,AAA,MiLB,International,Indianapolis,1998_International_Indianapolis,6,0,0,0,0,0,0,0,0,0
27844,1999,AAA,MiLB,International,Indianapolis,1999_International_Indianapolis,0,0,0,6,0,0,0,0,0,0
27925,1984,AAA,MiLB,American Association,Indianapolis,1984_AmericanAssociation_Indianapolis,31,0,0,0,0,0,0,0,0,0
27925,1985,AAA,MiLB,American Association,Indianapolis,1985_AmericanAssociation_Indianapolis,38,0,0,0,0,0,0,0,0,0
27926,1995,AAA,MiLB,American Association,Indianapolis,1995_AmericanAssociation_Indianapolis,2,0,0,0,0,0,0,0,0,0
27983,1968,AAA,MiLB,Pacific Coast,Indianapolis,1968_PacificCoast_Indianapolis,42,0,0,0,0,0,0,0,0,0
27983,1969,AAA,MiLB,American Association,Indianapolis,1969_AmericanAssociation_Indianapolis,9,0,0,0,0,0,0,0,0,0
28902,1962,AAA,MiLB,American Association,Indianapolis,1962_AmericanAssociation_Indianapolis,23,0,0,0,0,0,0,0,0,0
28963,2001,AAA,MiLB,International,Indianapolis,2001_International_Indianapolis,0,0,0,0,79,15,0,0,0,0
29001,2000,AAA,MiLB,International,Indianapolis,2000_International_Indianapolis,0,23,0,0,0,0,0,0,0,0
29001,2001,AAA,MiLB,International,Indianapolis,2001_International_Indianapolis,0,76,0,0,0,0,0,0,0,0
29214,1960,AAA,MiLB,American Association,Indianapolis,1960_AmericanAssociation_Indianapolis,0,0,0,0,0,0,0,0,0,0
29227,2009,AAA,MiLB,International,Indianapolis,2009_International_Indianapolis,0,0,22,0,0,0,0,0,0,0
29227,2010,AAA,MiLB,International,Indianapolis,2010_International_Indianapolis,0,1,30,0,0,0,0,0,0,0
29227,2011,AAA,MiLB,International,Indianapolis,2011_International_Indianapolis,0,0,6,0,0,0,0,0,0,0
29227,2012,AAA,MiLB,International,Indianapolis,2012_International_Indianapolis,0,0,62,0,0,0,0,0,0,0
29349,1983,AAA,MiLB,American Association,Indianapolis,1983_AmericanAssociation_Indianapolis,23,0,0,0,0,0,0,0,0,0
29358,1989,AAA,MiLB,American Association,Indianapolis,1989_AmericanAssociation_Indianapolis,0,22,0,0,0,0,0,0,0,0
29435,1970,AAA,MiLB,American Association,Indianapolis,1970_AmericanAssociation_Indianapolis,32,0,0,0,0,0,0,0,0,0
29435,1971,AAA,MiLB,American Association,Indianapolis,1971_AmericanAssociation_Indianapolis,56,0,0,0,0,0,0,0,0,0
29440,1991,AAA,MiLB,American Association,Indianapolis,1991_AmericanAssociation_Indianapolis,2,0,0,0,0,0,0,0,0,0
29458,1968,AAA,MiLB,Pacific Coast,Indianapolis,1968_PacificCoast_Indianapolis,3,0,0,0,0,0,0,0,0,0
29801,2006,AAA,MiLB,International,Indianapolis,2006_International_Indianapolis,0,0,0,23,0,14,0,0,0,0
30041,1990,AAA,MiLB,American Association,Indianapolis,1990_AmericanAssociation_Indianapolis,1,0,0,0,0,0,0,0,0,0
30048,2014,AAA,MiLB,International,Indianapolis,2014_International_Indianapolis,16,0,0,0,0,0,0,0,0,0
30066,2007,AAA,MiLB,International,Indianapolis,2007_International_Indianapolis,0,0,0,14,6,18,18,8,2,10
30255,1986,AAA,MiLB,American Association,Indianapolis,1986_AmericanAssociation_Indianapolis,0,0,0,0,0,0,14,0,0,0
30534,1995,AAA,MiLB,American Association,Indianapolis,1995_AmericanAssociation_Indianapolis,2,0,0,0,0,0,0,0,0,0
30940,2009,AAA,MiLB,International,Indianapolis,2009_International_Indianapolis,2,0,1,10,16,16,39,14,23,2
30953,1961,AAA,MiLB,American Association,Indianapolis,1961_AmericanAssociation_Indianapolis,0,0,56,0,0,0,0,0,0,0
31005,2007,AAA,MiLB,International,Indianapolis,2007_International_Indianapolis,6,0,0,0,0,0,0,0,0,0
31005,2009,AAA,MiLB,International,Indianapolis,2009_International_Indianapolis,3,0,0,0,0,0,0,0,0,0
31171,1988,AAA,MiLB,American Association,Indianapolis,1988_AmericanAssociation_Indianapolis,0,0,0,0,0,0,67,0,0,0
31196,1997,AAA,MiLB,American Association,Indianapolis,1997_AmericanAssociation_Indianapolis,0,0,0,0,0,0,2,2,0,0
31196,1998,AAA,MiLB,International,Indianapolis,1998_International_Indianapolis,0,0,0,0,0,0,32,12,11,9
31260,2002,AAA,MiLB,International,Indianapolis,2002_International_Indianapolis,3,0,0,0,0,0,0,0,0,0
31260,2003,AAA,MiLB,International,Indianapolis,2003_International_Indianapolis,11,0,0,0,0,0,0,0,0,0
31260,2004,AAA,MiLB,International,Indianapolis,2004_International_Indianapolis,35,0,0,0,0,0,0,0,0,0
31545,1969,AAA,MiLB,American Association,Indianapolis,1969_AmericanAssociation_Indianapolis,18,0,0,0,0,0,0,0,0,0
31801,2000,AAA,MiLB,International,Indianapolis,2000_International_Indianapolis,0,10,0,0,0,0,0,0,0,0
31931,1961,AAA,MiLB,American Association,Indianapolis,1961_AmericanAssociation_Indianapolis,0,0,0,0,134,0,0,0,0,0
