PoB_ID,City,State,Country,Region,Group,Lat,Long
Auckland_Auckland_NZ,Auckland,Auckland,NZ,Australia and New Zealand,Oceania,-36.853466,174.765551
Audobon_PA_US,Audobon,PA,US,Northern America,Northern America,40.128439,-75.436298
Audubon_NJ_US,Audubon,NJ,US,Northern America,Northern America,39.890947,-75.07295
Augsburg_Bavaria_DE,Augsburg,Bavaria,DE,Western Europe,Europe,49.41986,11.700005
Augusta_GA_US,Augusta,GA,US,Northern America,Northern America,33.470971,-81.974843
Augusta_ME_US,Augusta,ME,US,Northern America,Northern America,44.310517,-69.77926
Aulander_NC_US,Aulander,NC,US,Northern America,Northern America,36.229601,-77.114128
Aurora_CA_US,Aurora,CA,US,Northern America,Northern America,37.65993,-121.002712
Aurora_CO_US,Aurora,CO,US,Northern America,Northern America,39.729432,-104.83192
Aurora_IL_US,Aurora,IL,US,Northern America,Northern America,41.760585,-88.320071
Aurora_IN_US,Aurora,IN,US,Northern America,Northern America,39.057002,-84.90134
Austell_GA_US,Austell,GA,US,Northern America,Northern America,33.818668,-84.631314
Austin_MN_US,Austin,MN,US,Northern America,Northern America,43.668093,-92.97449
Austin_TX_US,Austin,TX,US,Northern America,Northern America,30.271129,-97.743699
Austinville_VA_US,Austinville,VA,US,Northern America,Northern America,36.851234,-80.912023
Avalon_CA_US,Avalon,CA,US,Northern America,Northern America,33.34221,-118.327261
Avery_TX_US,Avery,TX,US,Northern America,Northern America,33.552056,-94.781046
Aviston_IL_US,Aviston,IL,US,Northern America,Northern America,38.606715,-89.607589
Avon_OH_US,Avon,OH,US,Northern America,Northern America,41.451709,-82.035422
AvonLake_OH_US,Avon Lake,OH,US,Northern America,Northern America,41.505318,-82.0282
AvonPark_FL_US,Avon Park,FL,US,Northern America,Northern America,27.596083,-81.506086
AW,,,AW,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
Axton_VA_US,Axton,VA,US,Northern America,Northern America,36.659582,-79.711978
Ayacucho_DO,Ayacucho,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
Aynor_SC_US,Aynor,SC,US,Northern America,Northern America,33.999888,-79.199487
Azle_TX_US,Azle,TX,US,Northern America,Northern America,32.895126,-97.545856
Azores_PT,Azores,,PT,Southern Europe,Europe,38.743471,-28.36164
Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
Azua_Tachira_VE,Azua,Tachira,VE,South America,Latin America and the Caribbean,7.706857,-72.271114
Azusa_CA_US,Azusa,CA,US,Northern America,Northern America,34.133875,-117.905605
Babylon_NY_US,Babylon,NY,US,Northern America,Northern America,40.695655,-73.325675
BacchusMarsh_Victoria_AU,Bacchus Marsh,Victoria,AU,Australia and New Zealand,Oceania,-37.67519,144.43662
Bachaquero_Zulia_VE,Bachaquero,Zulia,VE,South America,Latin America and the Caribbean,9.964368,-71.122862
BadAxe_MI_US,Bad Axe,MI,US,Northern America,Northern America,43.801959,-83.000777
BadKissingen_Bavaria_DE,Bad Kissingen,Bavaria,DE,Western Europe,Europe,50.199673,10.078067
BadKreuznach_Rhineland-Palatinate_DE,Bad Kreuznach,Rhineland-Palatinate,DE,Western Europe,Europe,49.843164,7.865766
BadWindsheim_Bavaria_DE,Bad Windsheim,Bavaria,DE,Western Europe,Europe,49.501971,10.41748
Baggaley_PA_US,Baggaley,PA,US,Northern America,Northern America,40.268404,-79.372536
BahiadeTortugas_MX,Bahia de Tortugas,,MX,Central America,Latin America and the Caribbean,22.500049,-100.000037
Bahoruco_DO,Bahoruco,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
Bailey_MS_US,Bailey,MS,US,Northern America,Northern America,32.467641,-88.722824
Bain_DO,Bain,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
Bainbridge_GA_US,Bainbridge,GA,US,Northern America,Northern America,30.9038,-84.57547
Bainbridge_MD_US,Bainbridge,MD,US,Northern America,Northern America,38.391781,-75.17352
Bainbridge_NY_US,Bainbridge,NY,US,Northern America,Northern America,42.293413,-75.479348
BajabonicaArriba_DO,Bajabonica Arriba,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
Bajabonico_DO,Bajabonico,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
BajaCalifornia_MX,,Baja California,MX,Central America,Latin America and the Caribbean,30.033892,-115.142511
BajosdeHaina_SanCristobal_DO,Bajos de Haina,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.413899,-70.032297
Baker_LA_US,Baker,LA,US,Northern America,Northern America,35.042196,-117.66756
Baker_OR_US,Baker,OR,US,Northern America,Northern America,44.774875,-117.834385
BakerCity_OR_US,Baker City,OR,US,Northern America,Northern America,44.774875,-117.834385
Bakersfield_CA_US,Bakersfield,CA,US,Northern America,Northern America,35.373871,-119.019464
Balboa_CA_US,Balboa,CA,US,Northern America,Northern America,33.586967,-117.900891
Balboa_PA,Balboa,,PA,Central America,Latin America and the Caribbean,8.95089,-79.559328
BaldwinPark_CA_US,Baldwin Park,CA,US,Northern America,Northern America,34.085474,-117.961176
Baldwinsville_NY_US,Baldwinsville,NY,US,Northern America,Northern America,43.158679,-76.332709
Ballarat_Victoria_AU,Ballarat,Victoria,AU,Australia and New Zealand,Oceania,-37.562263,143.860722
BallstonLake_NY_US,Ballston Lake,NY,US,Northern America,Northern America,42.911743,-73.868178
Ballwin_MO_US,Ballwin,MO,US,Northern America,Northern America,38.595018,-90.546913
Baltimore_MD_US,Baltimore,MD,US,Northern America,Northern America,39.290861,-76.610807
Bamberg_SC_US,Bamberg,SC,US,Northern America,Northern America,33.297101,-81.03482
Banao_DO,Banao,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
Banbury_Oxfordshire_GB,Banbury,Oxfordshire,GB,Northern Europe,Europe,52.060181,-1.340279
Bancroft_IA_US,Bancroft,IA,US,Northern America,Northern America,43.292739,-94.218019
Bangkok_TH,Bangkok,,TH,Southeastern Asia,Asia,13.754253,100.493087
Bangor_ME_US,Bangor,ME,US,Northern America,Northern America,44.801182,-68.777814
Bani_Peravia_DO,Bani,Peravia,DO,Caribbean,Latin America and the Caribbean,18.27772,-70.332075
Bani_PR,Bani,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
Banica_DO,Banica,,DO,Caribbean,Latin America and the Caribbean,19.081623,-71.703044
Banning_CA_US,Banning,CA,US,Northern America,Northern America,33.925569,-116.875289
Baoruco_DO,Baoruco,,DO,Caribbean,Latin America and the Caribbean,18.076628,-71.095221
Baraboo_WI_US,Baraboo,WI,US,Northern America,Northern America,43.470401,-89.743784
Barahona_Barahona_DO,Barahona,Barahona,DO,Caribbean,Latin America and the Caribbean,18.210189,-71.101232
Barbacoas_Aragua_VE,Barbacoas,Aragua,VE,South America,Latin America and the Caribbean,9.478877,-66.976025
Barberton_OH_US,Barberton,OH,US,Northern America,Northern America,41.012833,-81.605122
Barboursville_WV_US,Barboursville,WV,US,Northern America,Northern America,38.40953,-82.294592
Barcelona_Anzoategui_VE,Barcelona,Anzoategui,VE,South America,Latin America and the Caribbean,10.137301,-64.686253
Barcelona_Barcelona_ES,Barcelona,Barcelona,ES,Southern Europe,Europe,41.38256,2.177135
Barcelona_MX,Barcelona,,MX,Central America,Latin America and the Caribbean,22.500049,-100.000037
Barceloneta_PR,Barceloneta,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
Barinas_Barinas_VE,Barinas,Barinas,VE,South America,Latin America and the Caribbean,8.637516,-70.230498
Barinitas_Barinas_VE,Barinitas,Barinas,VE,South America,Latin America and the Caribbean,8.757809,-70.405066
Bariro_VE,Bariro,,VE,South America,Latin America and the Caribbean,10.773747,-70.739543
BarksdaleAFB_LA_US,Barksdale Air Force Base,LA,US,Northern America,Northern America,39.78373,-100.445882
Barling_AR_US,Barling,AR,US,Northern America,Northern America,35.325647,-94.301601
Barlovento_Miranda_VE,Barlovento,Miranda,VE,South America,Latin America and the Caribbean,10.30121,-66.013552
Barlow_KY_US,Barlow,KY,US,Northern America,Northern America,37.051719,-89.046735
Barnegat_NJ_US,Barnegat,NJ,US,Northern America,Northern America,39.753175,-74.222918
Barnesville_GA_US,Barnesville,GA,US,Northern America,Northern America,33.054571,-84.15575
Barney_GA_US,Barney,GA,US,Northern America,Northern America,31.008246,-83.512941
Barnsboro_NJ_US,Barnsboro,NJ,US,Northern America,Northern America,39.761791,-75.159893
Barnstable_MA_US,Barnstable,MA,US,Northern America,Northern America,41.700113,-70.299467
Barquisimeto_Lara_VE,Barquisimeto,Lara,VE,South America,Latin America and the Caribbean,10.074037,-69.321567
Barrancas_Barinas_VE,Barrancas,Barinas,VE,South America,Latin America and the Caribbean,8.76908,-70.10847
Barrancas_Monagas_VE,Barrancas,Monagas,VE,South America,Latin America and the Caribbean,8.701069,-62.198826
Barranquilla_Atlantico_CO,Barranquilla,Atlantico,CO,South America,Latin America and the Caribbean,10.979959,-74.801914
Barranquitas_PR,Barranquitas,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
Barre_VT_US,Barre,VT,US,Northern America,Northern America,44.197006,-72.502049
Barrhead_AB_CA,Barrhead,AB,CA,Northern America,Northern America,54.116667,-114.4
Barrie_ON_CA,Barrie,ON,CA,Northern America,Northern America,44.378703,-79.703052
Barrigada_GU,Barrigada,,GU,Micronesia,Oceania,13.463516,144.79912
Barrington_IL_US,Barrington,IL,US,Northern America,Northern America,42.153914,-88.136189
Barrington_NJ_US,Barrington,NJ,US,Northern America,Northern America,39.864836,-75.055171
BarrioLosMaestros_DO,Barrio Los Maestros,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
BarrioObrero_DO,Barrio Obrero,,DO,Caribbean,Latin America and the Caribbean,18.416702,-68.970129
Barstow_CA_US,Barstow,CA,US,Northern America,Northern America,34.895768,-117.017208
Bartelso_IL_US,Bartelso,IL,US,Northern America,Northern America,38.536438,-89.466474
Bartlesville_OK_US,Bartlesville,OK,US,Northern America,Northern America,36.747311,-95.980818
Bartlett_TN_US,Bartlett,TN,US,Northern America,Northern America,35.204533,-89.873975
Bartonville_IL_US,Bartonville,IL,US,Northern America,Northern America,40.650316,-89.652045
Bartow_FL_US,Bartow,FL,US,Northern America,Northern America,27.898184,-81.785636
Baruta_Miranda_VE,Baruta,Miranda,VE,South America,Latin America and the Caribbean,10.449348,-66.864009
Basin_WY_US,Basin,WY,US,Northern America,Northern America,44.379956,-108.038989
Bassett_VA_US,Bassett,VA,US,Northern America,Northern America,36.759304,-79.990319
Bastrop_LA_US,Bastrop,LA,US,Northern America,Northern America,32.756246,-91.87235
Batavia_NY_US,Batavia,NY,US,Northern America,Northern America,42.998014,-78.187551
Batavia_OH_US,Batavia,OH,US,Northern America,Northern America,39.077007,-84.176879
Batesville_AR_US,Batesville,AR,US,Northern America,Northern America,35.78883,-91.650508
Batesville_IN_US,Batesville,IN,US,Northern America,Northern America,39.300051,-85.222184
Batey_DO,Batey,,DO,Caribbean,Latin America and the Caribbean,19.767701,-70.511958
BateyElSoco_DO,Batey El Soco,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
BateyGuerrero_DO,Batey Guerrero,,DO,Caribbean,Latin America and the Caribbean,18.54554,-69.010889
BateyLechuga_ElSeibo_DO,Batey Lechuga,El Seibo,DO,Caribbean,Latin America and the Caribbean,18.785417,-69.019678
BateyMaragua_DO,Batey Maragua,,DO,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
BateyPaloma_DO,Batey Paloma,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
BateySantanaDeUvilla_DO,Batey Santana De Uvilla,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
Bath_IL_US,Bath,IL,US,Northern America,Northern America,43.910635,-69.820602
Bath_ME_US,Bath,ME,US,Northern America,Northern America,43.910755,-69.820862
Bath_NY_US,Bath,NY,US,Northern America,Northern America,42.337016,-77.317758
Bathurst_NB_CA,Bathurst,NB,CA,Northern America,Northern America,47.625811,-65.652513
BatonRouge_LA_US,Baton Rouge,LA,US,Northern America,Northern America,30.450746,-91.154551
BattleCreek_MI_US,Battle Creek,MI,US,Northern America,Northern America,42.319255,-85.182427
Battleground_WA_US,Battleground,WA,US,Northern America,Northern America,47.286835,-120.212614
Baudett_MN_US,Baudett,MN,US,Northern America,Northern America,45.989659,-94.611329
BaulkhamHills_NewSouthWales_AU,Baulkham Hills,New South Wales,AU,Australia and New Zealand,Oceania,-33.758917,150.969045
Bauxite_AR_US,Bauxite,AR,US,Northern America,Northern America,34.555649,-92.52127
Baxley_GA_US,Baxley,GA,US,Northern America,Northern America,31.778251,-82.348462
Baxter_AR_US,Baxter,AR,US,Northern America,Northern America,33.529279,-91.497067
Bay_AR_US,Bay,AR,US,Northern America,Northern America,35.742299,-90.56233
Bayaguana_MontePlata_DO,Bayaguana,Monte Plata,DO,Caribbean,Latin America and the Caribbean,18.754723,-69.635356
Bayahibe-LaAltagracia_DO,Bayahibe La Altagracia,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
Bayamon_PR,Bayamon,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
BayCity_MI_US,Bay City,MI,US,Northern America,Northern America,43.594468,-83.888865
BayCity_TX_US,Bay City,TX,US,Northern America,Northern America,28.982941,-95.963361
Bayfield_CO_US,Bayfield,CO,US,Northern America,Northern America,37.225559,-107.598112
BayHarbor_FL_US,Bay Harbor,FL,US,Northern America,Northern America,30.147146,-85.614649
Bayonne_NJ_US,Bayonne,NJ,US,Northern America,Northern America,40.668714,-74.114309
BayShore_NY_US,Bay Shore,NY,US,Northern America,Northern America,40.725099,-73.245395
Bayside_NY_US,Bayside,NY,US,Northern America,Northern America,40.768435,-73.777077
BayStLouis_MS_US,Bay St. Louis,MS,US,Northern America,Northern America,30.30282,-89.337555
Baytoa_DO,Baytoa,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
Baytown_TX_US,Baytown,TX,US,Northern America,Northern America,29.807448,-94.973454
BayVillage_OH_US,Bay Village,OH,US,Northern America,Northern America,41.492235,-81.930121
Beacon_NY_US,Beacon,NY,US,Northern America,Northern America,41.504879,-73.969682
Bear_DE_US,Bear,DE,US,Northern America,Northern America,39.629279,-75.658263
Beardstown_IL_US,Beardstown,IL,US,Northern America,Northern America,40.017548,-90.424292
Beatrice_NE_US,Beatrice,NE,US,Northern America,Northern America,40.266029,-96.746912
Beaufort_NC_US,Beaufort,NC,US,Northern America,Northern America,34.718217,-76.663819
Beaufort_SC_US,Beaufort,SC,US,Northern America,Northern America,32.431581,-80.669829
Beaumont_TX_US,Beaumont,TX,US,Northern America,Northern America,30.086046,-94.101846
Beaver_OR_US,Beaver,OR,US,Northern America,Northern America,45.276776,-123.826508
Beaver_PA_US,Beaver,PA,US,Northern America,Northern America,40.695344,-80.304785
Beaver_WA_US,Beaver,WA,US,Northern America,Northern America,42.038315,-94.142182
BeaverDam_WI_US,Beaver Dam,WI,US,Northern America,Northern America,43.457769,-88.837329
BeaverFalls_PA_US,Beaver Falls,PA,US,Northern America,Northern America,40.75201,-80.319229
BeaverMeadows_PA_US,Beaver Meadows,PA,US,Northern America,Northern America,40.928142,-75.914644
Beaverton_OR_US,Beaverton,OR,US,Northern America,Northern America,45.487172,-122.80378
Bechtelsville_PA_US,Bechtelsville,PA,US,Northern America,Northern America,40.37343,-75.629075
Beckley_WV_US,Beckley,WV,US,Northern America,Northern America,37.77817,-81.188156
Beckville_TX_US,Beckville,TX,US,Northern America,Northern America,32.242937,-94.455478
Bedford_Bedfordshire_GB,Bedford,Bedfordshire,GB,Northern Europe,Europe,52.136381,-0.467504
Bedford_IN_US,Bedford,IN,US,Northern America,Northern America,38.861162,-86.487215
Bedford_NH_US,Bedford,NH,US,Northern America,Northern America,42.946474,-71.515901
Bedford_OH_US,Bedford,OH,US,Northern America,Northern America,41.39311,-81.536509
Bedford_PA_US,Bedford,PA,US,Northern America,Northern America,40.018692,-78.503907
Bedford_TX_US,Bedford,TX,US,Northern America,Northern America,32.844017,-97.143067
BedfordPark_SouthAustralia_AU,Bedford Park,South Australia,AU,Australia and New Zealand,Oceania,-35.01974,138.567352
Beebe_AR_US,Beebe,AR,US,Northern America,Northern America,35.070642,-91.879586
BeeBranch_AR_US,Bee Branch,AR,US,Northern America,Northern America,35.450912,-92.3946
BeeCave_TX_US,Bee Cave,TX,US,Northern America,Northern America,30.308537,-97.94501
BeechGrove_IN_US,Beech Grove,IN,US,Northern America,Northern America,39.721988,-86.089985
Beeville_TX_US,Beeville,TX,US,Northern America,Northern America,28.400832,-97.748331
Beggs_OK_US,Beggs,OK,US,Northern America,Northern America,35.742598,-96.070273
Beijing_CN,Beijing,,CN,Eastern Asia,Asia,39.905963,116.391248
Bejucal_DO,Bejucal,,DO,Caribbean,Latin America and the Caribbean,18.670804,-68.906524
Bejuma_Carabobo_VE,Bejuma,Carabobo,VE,South America,Latin America and the Caribbean,10.173451,-68.2594
BelAir_MD_US,Bel Air,MD,US,Northern America,Northern America,39.535506,-76.34904
Belden_MS_US,Belden,MS,US,Northern America,Northern America,34.310383,-88.788389
Belden_TX_US,Belden,TX,US,Northern America,Northern America,31.816038,-99.512099
Belen_NI,Belen,,NI,Central America,Latin America and the Caribbean,12.056743,-86.069667
Belfast_Belfast_GB,Belfast,Belfast,GB,Northern Europe,Europe,54.596987,-5.930099
Belize_BZ,Belize,,BZ,Central America,Latin America and the Caribbean,17.495212,-88.201744
Bell_CA_US,Bell,CA,US,Northern America,Northern America,33.977514,-118.187016
Bellaire_MI_US,Bellaire,MI,US,Northern America,Northern America,44.980282,-85.211173
Bellaire_OH_US,Bellaire,OH,US,Northern America,Northern America,40.016184,-80.742305
Bellaire_TX_US,Bellaire,TX,US,Northern America,Northern America,29.705786,-95.45883
BellaVista_PA,Bella Vista,,PA,Central America,Latin America and the Caribbean,9.013488,-82.340094
